image_id,label,shape,rgb_std_red,rgb_std_green,rgb_std_blue,rgb_std_mean,rgb_contrast,rgb_brightness
ID_SFOCAF,0,64x64x12,1618.8726727917601,1608.444449036434,1672.4993616943789,1633.2721611741908,1609.2292479070616,2838.017479736328
ID_A9TVN1,1,64x64x12,1595.0114468913403,1579.0588721690392,1722.43079508364,1632.1670380480064,1599.6519703980427,3828.6063459472653
ID_QDXKFD,0,64x64x12,1462.284868464021,1630.5384438493993,1796.8824133444407,1629.9019085526204,1596.6865416714872,1820.2045217285154
ID_SRUIEN,1,64x64x12,1601.296472385701,1573.3831120159393,1704.985849759668,1626.5551447204361,1596.4479876589792,7541.503119140624
ID_5G5A06,0,64x64x12,1620.6943429183327,1585.6630466694648,1671.6742310945815,1626.0105402274596,1604.8129604505111,4600.218434570313
ID_9R2QYZ,0,64x64x12,1644.6994075806522,1622.256416848878,1599.0534292208692,1622.0030845501333,1623.1114219321696,8201.1801875
ID_OUMADW,0,64x64x12,1574.7636653338564,1566.505986010306,1718.2426866061865,1619.8374459834497,1585.9787106686338,5126.26342993164
ID_8V5GSU,0,64x64x12,1617.8849462576845,1564.7496336643821,1674.2844948664638,1618.97302492951,1592.7569298051956,4881.970260742188
ID_HH0O15,0,64x64x12,1612.1629209883417,1570.5354103843015,1667.9925582676713,1616.8969632134383,1593.0314006818119,5936.487772949219
ID_2FOQ7N,0,64x64x12,1610.5540162398595,1575.9672484884961,1648.7670068330794,1611.762757187145,1594.194274451048,7199.743117675781
ID_7AGGXA,0,64x64x12,1492.5353888034772,1599.257751912905,1726.4949782752922,1606.0960396638914,1574.3010610692725,2544.679643798828
ID_YE6A2C,0,64x64x12,1587.499511238083,1540.158540995468,1688.1978926060347,1605.2853149465284,1570.916326010171,4351.096261962891
ID_B5NORY,1,64x64x12,1568.377829867086,1561.4827831233285,1673.8327532639319,1601.2311220847823,1576.0886107693932,6827.923065917968
ID_VOLI0U,0,64x64x12,1631.2359563905552,1551.522687887786,1620.0869209996486,1600.94852175933,1582.1185934027822,4183.445526855468
ID_WSII8Q,1,64x64x12,1587.129705552568,1558.4632066617887,1654.8113173221132,1600.1347431788236,1577.6154972661207,6310.931896484375
ID_TG0E5M,0,64x64x12,1547.8537235240785,1542.0854265104067,1709.472400011738,1599.8038500154078,1562.0747611374977,3490.5470124511717
ID_QHRE1O,1,64x64x12,1751.2801868412657,1539.1747038643882,1503.9051822190297,1598.1200243082278,1578.6015796477864,4308.688629638672
ID_4A6T5Y,0,64x64x12,1633.088089208198,1563.23640971062,1583.0306974115945,1593.1183987768043,1584.7623215599654,2891.205870361328
ID_6QP8U3,1,64x64x12,1545.485478140743,1548.149214812899,1680.990474566148,1591.5417225065967,1561.9946839400334,4882.828392333984
ID_16343O,0,64x64x12,1568.4776036880073,1542.4533387555766,1658.2340017228785,1589.7216480554878,1561.5134813182128,5749.7714965820305
ID_SSBZ9N,0,64x64x12,1556.9780472596387,1526.9229900542275,1675.980715724919,1586.6272510129284,1552.4719812761234,3930.9009370117187
ID_RTEWMP,0,64x64x12,1669.3730867341337,1559.974142889696,1506.782881326471,1578.7100369834334,1579.3725647254646,4757.4154038085935
ID_FT8JEY,0,64x64x12,1572.7214414959265,1515.0611021778896,1645.5150963382691,1577.7658800040283,1546.9073465178803,2803.580915283203
ID_TG9J22,0,64x64x12,1449.8182494623475,1578.0921874779356,1693.2973417141945,1573.7359262181592,1547.895858648032,2407.5426115722653
ID_NYB4ZR,0,64x64x12,1665.5881444598763,1543.0895316453093,1510.958339425612,1573.2120051769325,1568.1044787659812,3681.8797104492187
ID_CXBSCK,0,64x64x12,1530.8942025590568,1528.208947194822,1658.537006966913,1572.5467189069307,1543.0607249974412,4453.2491328125
ID_06KXB1,0,64x64x12,1540.602607417299,1568.4983940383627,1593.050656063952,1567.383885839871,1561.1551277406234,3287.823580810547
ID_74N6Q8,0,64x64x12,1578.0322625580595,1524.4047935266801,1598.0389078162927,1566.8253213003443,1545.4023665790442,5726.723068359375
ID_G2OBMM,0,64x64x12,1287.5496072977774,1566.2187869600502,1813.785814533838,1555.8514029305552,1505.1197744842614,1927.712120361328
ID_A8AFW1,0,64x64x12,1568.1603967848177,1513.9736338802054,1577.5478042347866,1553.2272782999364,1537.1370925473148,8395.434566894532
ID_HR1IGC,0,64x64x12,1499.8013396322601,1500.6593683058315,1638.514947777635,1546.325218571909,1515.7515267110543,4134.109119628906
ID_RTEAPR,1,64x64x12,1559.684098888259,1486.0830534573204,1586.9468452274903,1544.2379991910232,1518.903816788083,4042.895418457031
ID_L9OIM1,1,64x64x12,1505.9687694163981,1501.442212284898,1621.6568169418324,1543.0225995477094,1515.7299036817574,5158.817806152343
ID_THDZPC,0,64x64x12,1525.5907294262558,1498.9891573107905,1600.792562069316,1541.7908162687875,1515.92476481758,3861.557756103515
ID_8HK97V,0,64x64x12,1518.4546526885106,1535.9713225419491,1568.0046722167792,1540.8102158157462,1532.4976409441379,3158.672603515625
ID_L6QTVJ,0,64x64x12,1508.0890662299744,1489.3011629845826,1613.22542674544,1536.871885319999,1508.7081703481988,4127.117353515625
ID_LW9PAG,0,64x64x12,1523.9987963924511,1462.187918579195,1624.2863210307612,1536.8243453341358,1497.3498466599824,4263.676433105468
ID_UCFQIF,0,64x64x12,1530.126142879259,1492.6436100349024,1578.6930180085483,1533.8209236409032,1512.451703121001,3815.236208984375
ID_1I5DVX,1,64x64x12,1499.838617912972,1477.7694057674094,1617.2529107561445,1531.620311478842,1499.929956870016,4355.657220947265
ID_46FFLF,0,64x64x12,1546.074771075311,1494.6598578912408,1551.6087952362832,1530.781141400945,1514.4822548448412,7961.613381835937
ID_Z8YX8Q,0,64x64x12,1622.6313903091316,1517.5785620977294,1452.0883283086798,1530.7660935718468,1537.391563806494,2926.359033691406
ID_VUHG1U,0,64x64x12,1479.7179161720048,1476.5415814477533,1630.9470272077397,1529.068841609166,1494.8475923246635,5022.811013671875
ID_U0KS9S,1,64x64x12,1483.1925440036966,1464.0132472084315,1639.3059676591881,1528.8372529571054,1489.042654877399,6000.933898925781
ID_WIF796,0,64x64x12,1515.099925829802,1491.9764029347323,1561.9466394643443,1523.0076560762927,1506.3201580184702,8087.474942871093
ID_O1PSAL,0,64x64x12,1494.2417685388866,1490.0317056489018,1573.209275186314,1519.160916458034,1497.8958504847806,3487.6324379882813
ID_18ATO1,0,64x64x12,1496.0479323057218,1474.9033222928576,1582.323138744916,1517.7581311144986,1492.875572004712,3770.7965134277347
ID_H72FID,1,64x64x12,1479.2474792436265,1456.8820430888125,1615.7276842515585,1517.2857355279991,1480.8114482433461,3622.9827578124996
ID_B32V6H,1,64x64x12,1471.5064809308446,1472.40410460102,1606.4804126024274,1516.7969993780973,1486.7384242031108,3764.0418115234374
ID_0KXC29,0,64x64x12,1524.880151509335,1456.4948056857966,1563.0889915108914,1514.821316235341,1488.497178536933,4975.038793945312
ID_SLNOQJ,0,64x64x12,1456.5762087926728,1472.1851083156494,1613.913172827801,1514.2248299787077,1483.2945158305604,3357.2273010253903
ID_YXX78S,1,64x64x12,1504.6049303942789,1478.557872073049,1549.0694838488985,1510.744095438742,1493.8649531638214,5746.4573984375
ID_PERQCE,0,64x64x12,1477.78222255507,1460.500659343024,1591.1022678616448,1509.795049919913,1479.4397515248238,3930.4144272460935
ID_PSY3I2,0,64x64x12,1487.7382487769812,1462.8166647965263,1558.3134830636836,1502.956132212397,1480.620945476615,5528.902708984375
ID_RSF9X5,1,64x64x12,1461.1401477404927,1461.7432698456487,1583.2819292344477,1502.055115606863,1474.8297717155165,4803.5975485839845
ID_2T0DRQ,1,64x64x12,1473.6330142214406,1449.044487140278,1579.5525383800064,1500.7433465805752,1470.8134620670473,3181.6435998535153
ID_8M28VG,0,64x64x12,1470.2973494918288,1442.4482863882536,1586.7319753800207,1499.8258704200343,1465.348645965119,3751.9130100097655
ID_MEVR8B,0,64x64x12,1501.1296767600231,1437.0369385037948,1542.9064152530932,1493.6910101723035,1467.1501882149278,3312.1857294921874
ID_6GIPN1,0,64x64x12,1454.9613440343621,1446.2876806572824,1561.3308996635064,1487.526641451717,1461.5393786105094,4555.173311279297
ID_N3COJ6,1,64x64x12,1442.561492339705,1452.770889307973,1565.3921902760626,1486.9081906412466,1461.8267183112562,7296.128479980469
ID_8LPZB6,0,64x64x12,1536.7980398083803,1465.4881480143265,1447.9536185232307,1483.4132687819792,1478.5606063567404,4063.32357421875
ID_391K5D,0,64x64x12,1444.5770344245414,1431.045056920551,1569.532775912324,1481.7182890858055,1450.429533490062,5148.371532226562
ID_VNFVG0,0,64x64x12,1421.1827045607677,1430.0675048497137,1574.2165121399375,1475.1555738501395,1443.2221048061724,3094.2202673339843
ID_V2DIYZ,0,64x64x12,1453.816075252927,1436.2244509881975,1521.2100930360502,1470.4168730923914,1450.588541821227,3761.9675197753904
ID_T4WDBQ,0,64x64x12,1460.8248951409355,1430.730450787083,1516.8722082762104,1469.4758514014095,1449.2826282870205,5254.0782138671875
ID_OMM228,1,64x64x12,1442.891412504988,1434.2950635386512,1530.3955538181974,1469.1940099539454,1447.2232037571773,6852.479702148437
ID_OPR97C,0,64x64x12,1410.6329890046482,1412.758552475091,1578.6585458092068,1467.3500290963154,1429.7871148737725,3593.439318847656
ID_HOSKAM,1,64x64x12,1432.2627161050457,1435.5387453263506,1527.3210532388387,1465.0408382234116,1444.453889904238,8142.51530859375
ID_85UBO4,0,64x64x12,1450.8719962897374,1421.9988925020114,1522.1149383936656,1464.9952757284716,1441.553183360739,5845.546671875
ID_0DADNT,0,64x64x12,1525.7913331407558,1449.9323235142963,1419.007893834645,1464.910516829899,1467.4488996440232,2764.4546672363276
ID_QYJ4O1,1,64x64x12,1435.1454455687783,1413.8625801140568,1538.4608007370057,1462.4896088066137,1433.8096502157111,4256.00535961914
ID_Z766I0,0,64x64x12,1440.5042487928895,1436.3880130920973,1510.0629705966185,1462.3184108272017,1444.0852647364213,10474.866790039063
ID_ZLAFGD,0,64x64x12,1458.5308806674911,1422.003526770434,1499.0062026613018,1459.846870033076,1440.0001436806763,7127.733428710937
ID_AP8ZAR,0,64x64x12,1342.428079694839,1466.6356001766292,1563.5632577067552,1457.5423125260743,1437.2231027019582,1896.571312988281
ID_WKEAZ6,0,64x64x12,1437.216878238617,1409.9259561765937,1520.4028922021118,1455.8485755391075,1429.8502075644421,4580.638903320312
ID_XM207A,0,64x64x12,1333.8903884118013,1445.66581565468,1583.232915274399,1454.2630397802934,1422.7099821351508,2885.1307060546874
ID_8ZLOZ1,0,64x64x12,1197.0358253284758,1394.8090687325096,1763.6014709761766,1451.8154550123872,1367.4600631525857,2173.7535700683593
ID_M24YOE,0,64x64x12,1436.9295045222798,1416.578527943325,1498.0186663535446,1450.508899606383,1431.1866735447413,5806.524373046875
ID_2FGDOS,0,64x64x12,1443.7692409666654,1390.099693596843,1517.281762944957,1450.3835658361552,1420.288248059802,4059.074859375
ID_L9AC4L,0,64x64x12,1452.935204396502,1414.1029687339749,1482.6777658756048,1449.9053130020272,1433.0035919136242,7510.334275878906
ID_D323W5,1,64x64x12,1404.3128325911514,1398.4864565275468,1521.991550243444,1441.5969464540474,1413.5845347684046,3617.4056118164062
ID_NNSWNG,0,64x64x12,1496.0563692950636,1401.1682379532833,1421.2803938030356,1439.5016670171274,1429.4176520149674,2837.809936035156
ID_3Y6VL6,0,64x64x12,1442.2635303748043,1404.714743223096,1469.7854747912236,1438.9212494630412,1422.9668390231063,8976.008772949217
ID_AWIHPN,0,64x64x12,1386.234582794889,1368.206826116962,1546.1451693896913,1433.5288594338474,1393.5268929753518,3376.8821630859375
ID_CQXUW1,0,64x64x12,1427.97761009263,1367.2567201380307,1504.4433563885939,1433.2258955397517,1400.0010808496897,3021.830779785156
ID_3FN3AS,0,64x64x12,1487.480171978955,1412.8369243902494,1396.1438277056286,1432.1536413582778,1431.247855251308,3897.1710683593747
ID_MCMP9T,0,64x64x12,1401.4161194663589,1371.9635336884298,1517.8353638762987,1430.405005677029,1396.9572204149317,3117.515128173828
ID_7AVWS4,1,64x64x12,1399.4574489492845,1365.649666464436,1520.4668753058195,1428.52466357318,1392.5020305407525,3486.2870429687496
ID_NCFEWF,1,64x64x12,1379.7073217606721,1389.5678068780173,1511.5212286257301,1426.9321190881399,1397.864015687693,3271.4032043457028
ID_O1TSID,0,64x64x12,1388.3895002466359,1373.5114239035167,1502.420165386242,1421.4403631787982,1392.3029547742585,6299.564743652343
ID_PBWEOO,1,64x64x12,1410.874619048144,1380.7943315404964,1471.328435790785,1420.9991287931418,1399.688582063365,5063.697217041015
ID_BYQW9M,0,64x64x12,1489.752920148535,1400.4513807235776,1367.068121252749,1419.090807374954,1418.6183707482858,3892.1094980468747
ID_8ULB0K,0,64x64x12,1420.0974849227641,1395.6129188188945,1437.897703556461,1417.8693690993732,1407.0503756308503,9467.597726562499
ID_RV3BTR,0,64x64x12,1438.6331232782743,1373.222843886389,1440.1293333795634,1417.3284335147425,1398.0533309642863,4123.9560178222655
ID_HNR6O5,1,64x64x12,1390.8645627338212,1386.0380598841912,1473.679853721302,1416.860825446438,1397.0439380671905,7975.489711914062
ID_XG61M6,1,64x64x12,1386.6228577230102,1378.8379024743613,1483.6402295213434,1416.3669965729048,1392.7604629897198,5115.231798339843
ID_SC3TZO,0,64x64x12,1398.8615990208946,1375.6883920593268,1470.088715573065,1414.8795688844286,1390.9293599740165,5222.851579101562
ID_0YNYSZ,0,64x64x12,1420.0995949989483,1380.4236175533192,1439.5828303468804,1413.3686809663825,1398.1221243561024,6722.038880859375
ID_J4VX7V,1,64x64x12,1395.3442881107414,1381.5323996346356,1453.7530610643535,1410.2099162699103,1392.5671891779998,7107.732427246094
ID_V6JHLA,0,64x64x12,1353.316204143316,1363.74580895307,1495.1838088544534,1404.0819406502799,1375.2021484918334,4583.209215820312
ID_BHIUM7,1,64x64x12,1379.120547251362,1359.5349992481824,1472.8457353815525,1403.8337606270325,1377.5048424960592,3233.050744873047
ID_XWADCK,0,64x64x12,1370.9807582199855,1369.8459264418364,1463.174762240049,1401.3338156339569,1380.134008039515,7105.10876953125
ID_L4ONVA,0,64x64x12,1527.6081715761597,1383.4216248991545,1289.775117925861,1400.268304800392,1411.7289277064106,2230.4519509277343
ID_Q0I8PE,1,64x64x12,1398.5111832752914,1344.4819205328645,1451.9712019605045,1398.3214352562202,1372.503180298907,4788.735518554688
ID_GOBD80,1,64x64x12,1390.8446677855866,1367.2874477776886,1435.4403043746047,1397.8574733126268,1381.3974190347851,4322.700366699219
ID_Q3VT0A,0,64x64x12,1370.2718765819075,1387.1713279975095,1428.6813797512805,1395.3748614435656,1384.4371944058846,3251.0202019042963
ID_54KAI4,1,64x64x12,1345.8914312911422,1351.9334433942106,1485.2327192289563,1394.3525313047696,1364.9824760943202,3982.502106201172
ID_0T6665,0,64x64x12,1499.6624332225708,1355.3835409544724,1325.6181863353163,1393.5547201707866,1383.9521504190398,2568.8959548339844
ID_O3QIA7,0,64x64x12,1400.6135126843744,1350.278578151927,1427.753888909573,1392.881993248625,1370.352474710918,5589.788112304687
ID_GXPIB6,1,64x64x12,1346.4175301016326,1361.7891443094084,1457.9062450742465,1388.7043064950958,1367.4761780942233,4518.435282226563
ID_4HP580,0,64x64x12,1371.7506959682928,1344.0144988537268,1438.7451540304207,1384.8367829508134,1362.0476716261603,3570.93546484375
ID_7Y0FSD,0,64x64x12,1473.0627967127364,1357.9477481919505,1323.410508470233,1384.80701779164,1385.564287969485,1918.1445236816407
ID_SAWENU,1,64x64x12,1358.4175581741442,1343.8362566664484,1444.878019205479,1382.3772780153574,1359.4293337814463,6778.931058593749
ID_G0J7NT,0,64x64x12,1374.8470122295062,1348.8937994846451,1421.4083172361586,1381.71637631677,1362.003081623623,7060.113612792968
ID_7CYVC9,0,64x64x12,1368.3654594640902,1344.3190129097625,1429.8964455647938,1380.860305979549,1358.863444556851,4688.1562463378905
ID_9443LE,0,64x64x12,1376.576161120172,1342.4537573714924,1416.503255831622,1378.5110581077622,1358.8348025420312,5606.824248535156
ID_R2DJEO,0,64x64x12,1375.9466967265603,1325.3819133379825,1424.5863599544332,1375.3049900063252,1351.4663962632753,5134.277059570311
ID_XGII9X,1,64x64x12,1290.6409888840183,1309.8070220229984,1524.479822279241,1374.975944395419,1327.420937368599,2564.1179536132813
ID_EG9WK4,1,64x64x12,1263.7694841307264,1330.3764888506128,1517.1573825665103,1370.4344518492833,1329.3330326307182,3193.0271726074216
ID_6R1XNY,1,64x64x12,1337.083627500271,1330.7389143604416,1442.3279221687935,1370.050154676502,1344.9889083571127,5526.960778320313
ID_QXITL0,0,64x64x12,1347.1750767554665,1304.9828169862299,1444.3464530157194,1365.5014489191387,1314.9235843519014,2799.0278801269533
ID_ZHJO76,0,64x64x12,1323.0060453066856,1310.224099466424,1448.008496247189,1360.4128803400997,1328.294208436944,3737.976072265625
ID_BI810F,0,64x64x12,1331.873182648677,1300.5827899143521,1445.6277512367908,1359.3612412666064,1326.0043893075015,3717.4389936523435
ID_GW100C,0,64x64x12,1324.5922715331164,1300.6344246525143,1435.0982866399934,1353.4416609418747,1322.7946876637154,3491.508079345703
ID_0ZNKSK,0,64x64x12,1419.831032066084,1343.5474032437235,1290.4592803359828,1351.2792385485966,1358.7660502101003,2901.6964804687495
ID_C8YASX,1,64x64x12,1305.554891240625,1312.6208152736986,1434.2777469761036,1350.8178178301425,1323.9296748680213,3668.120356445312
ID_5T697B,0,64x64x12,1337.5340924075824,1315.1609899256214,1396.9694284303848,1349.8881702545295,1329.6311107378324,5852.772990234374
ID_NAWT6R,0,64x64x12,1340.4137847746779,1313.2591988469026,1388.280804633572,1347.317929418384,1329.4188566662667,5017.806095703125
ID_14UTV6,1,64x64x12,1321.9311441154457,1303.1925178039899,1403.0391071318022,1342.7209230170793,1319.3653041830826,2956.291143066406
ID_32WYPU,0,64x64x12,1331.5653344831892,1288.4333803038387,1384.9830436308082,1334.993919472612,1308.4354816689838,4867.044860595703
ID_P9KWS9,1,64x64x12,1324.6219420253306,1285.4726669122945,1394.4670915286235,1334.853900155416,1309.0931463996803,3911.5649560546876
ID_201YPF,0,64x64x12,1452.8665236923293,1287.4404114688618,1263.9172960233961,1334.7414103948624,1315.9235026871859,3270.6661206054687
ID_1DPNW7,0,64x64x12,1339.9369792173889,1296.626724231353,1367.0286430372398,1334.5307821619938,1317.1396155815553,6925.270299316406
ID_Y0AH33,0,64x64x12,1321.8971434640903,1291.4956724534284,1377.445450898494,1330.2794222720042,1309.5117808016741,3529.9109658203124
ID_XFMQC2,1,64x64x12,1280.7903322938178,1279.0295509915763,1422.531866375514,1327.4505832203029,1294.6724137203373,3751.842826660156
ID_3LTQLA,0,64x64x12,1311.7922339469012,1300.784736606977,1367.8309234037272,1326.802631319202,1305.2184026484788,4680.638914794922
ID_YTXU9M,1,64x64x12,1306.6687731718987,1293.4379369605488,1368.520053045861,1322.8755877261028,1305.4517396713552,7540.0459296875
ID_ZZBGYK,1,64x64x12,1283.8037824096584,1274.298270915936,1410.0942749303936,1322.7321094186625,1292.3554242413536,4830.951838378906
ID_QB3RXI,0,64x64x12,1308.4492506448469,1275.9858416515285,1380.80873202975,1321.7479414420418,1297.0283722196943,3833.8215668945313
ID_90KYG0,1,64x64x12,1284.1002563309314,1260.4606036538303,1415.1504183079096,1319.9037594308904,1284.4232634245113,3866.9415026855468
ID_VL5XGS,1,64x64x12,1250.8729658165566,1287.0833820513608,1421.037279370799,1319.6645424129056,1290.933824881976,3267.5470900878904
